Time - Dev2/ai0,Temperature - Dev2/ai0
11:28:46 AM,71.5
11:28:46 AM,70.5
11:28:46 AM,69.5
11:28:46 AM,69.3
11:28:47 AM,68.1
11:28:47 AM,68
11:28:47 AM,67.9
11:28:47 AM,67.4
11:28:47 AM,66.9
11:28:47 AM,66.6
11:28:47 AM,65.4
11:28:47 AM,65.7
11:28:47 AM,64.3
11:28:47 AM,64
11:28:48 AM,62.2
11:28:48 AM,62.8
11:28:48 AM,62.3
11:28:48 AM,61.5
11:28:48 AM,61.3
11:28:48 AM,61.1
11:28:48 AM,60.3
11:28:48 AM,61.1
11:28:48 AM,59.3
11:28:48 AM,59.8
11:28:49 AM,59.3
11:28:49 AM,58.6
11:28:49 AM,58.3
11:28:49 AM,57.8
11:28:49 AM,57.5
11:28:49 AM,56.4
11:28:49 AM,56.6
11:28:49 AM,55.2
11:28:49 AM,55.6
11:28:49 AM,55.8
11:28:50 AM,54
11:28:50 AM,54.2
11:28:50 AM,54.2
11:28:50 AM,53.7
11:28:50 AM,53.5
11:28:50 AM,53
11:28:50 AM,53
11:28:50 AM,51.9
11:28:50 AM,51.9
11:28:50 AM,52.3
11:28:51 AM,51.6
11:28:51 AM,50.7
11:28:51 AM,51.6
11:28:51 AM,50.5
11:28:51 AM,50.8
11:28:51 AM,49.2
11:28:51 AM,48.3
11:28:51 AM,48.8
11:28:51 AM,48.6
11:28:51 AM,48.8
11:28:52 AM,48
11:28:52 AM,47.1
11:28:52 AM,46.6
11:28:52 AM,46.1
11:28:52 AM,46.6
11:28:52 AM,45.6
11:28:52 AM,44.8
11:28:52 AM,44.8
11:28:52 AM,45.1
11:28:52 AM,44.5
11:28:53 AM,44.6
11:28:53 AM,42.8
11:28:53 AM,44.1
11:28:53 AM,42.9
11:28:53 AM,43.5
11:28:53 AM,43.4
11:28:53 AM,41.8
11:28:53 AM,41.8
11:28:53 AM,41.6
11:28:53 AM,41.6
11:28:54 AM,40.9
11:28:54 AM,41.1
11:28:54 AM,40.7
11:28:54 AM,40.6
11:28:54 AM,41.1
11:28:54 AM,40
11:28:54 AM,39.4
11:28:54 AM,39.6
11:28:54 AM,39.5
11:28:54 AM,39.8
11:28:55 AM,39
11:28:55 AM,38.3
11:28:55 AM,38.5
11:28:55 AM,38.5
11:28:55 AM,38.3
11:28:55 AM,37.8
11:28:55 AM,37.1
11:28:55 AM,36.8
11:28:55 AM,36.8
11:28:55 AM,36.1
11:28:56 AM,36.1
11:28:56 AM,35
11:28:56 AM,35
11:28:56 AM,35.7
11:28:56 AM,35.5
11:28:56 AM,34.4
11:28:56 AM,35.1
11:28:56 AM,33.9
11:28:56 AM,33.9
11:28:56 AM,33.8
11:28:57 AM,32.8
11:28:57 AM,33.2
11:28:57 AM,33.5
11:28:57 AM,32
11:28:57 AM,32.4
11:28:57 AM,32.2
11:28:57 AM,32.5
11:28:57 AM,32
11:28:57 AM,32.4
11:28:57 AM,30.8
11:28:58 AM,31.3
11:28:58 AM,31
11:28:58 AM,30.8
11:28:58 AM,31
11:28:58 AM,30.5
11:28:58 AM,29.9
11:28:58 AM,30.4
11:28:58 AM,30.2
11:28:58 AM,30.1
11:28:58 AM,30
11:28:59 AM,30.4
11:28:59 AM,29.7
11:28:59 AM,29.3
11:28:59 AM,29.7
11:28:59 AM,29
11:28:59 AM,28.9
11:28:59 AM,28.5
11:28:59 AM,27.9
11:28:59 AM,28.6
11:28:59 AM,28.1
11:29:00 AM,27.8
11:29:00 AM,27.5
11:29:00 AM,27.2
11:29:00 AM,26.3
11:29:00 AM,26.7
11:29:00 AM,26.6
11:29:00 AM,26.4
11:29:00 AM,26.2
11:29:00 AM,26.7
11:29:00 AM,26
11:29:01 AM,26.3
11:29:01 AM,26.3
11:29:01 AM,24.7
11:29:01 AM,25
11:29:01 AM,26.3
11:29:01 AM,25.1
11:29:01 AM,25.3
11:29:01 AM,24.9
11:29:01 AM,24.5
11:29:01 AM,23.5
11:29:02 AM,23.7
11:29:02 AM,23.8
11:29:02 AM,24.1
11:29:02 AM,23.7
11:29:02 AM,23.6
11:29:02 AM,23.3
11:29:02 AM,23.5
11:29:02 AM,23.3
11:29:02 AM,22.7
11:29:02 AM,23.4
11:29:03 AM,22.6
11:29:03 AM,23.3
11:29:03 AM,23
11:29:03 AM,23.9
11:29:03 AM,23.1
11:29:03 AM,23.1
11:29:03 AM,23.3
11:29:03 AM,22.7
11:29:03 AM,21.5
11:29:03 AM,21.4
11:29:04 AM,21.2
11:29:04 AM,21.1
11:29:04 AM,20.7
11:29:04 AM,20.6
11:29:04 AM,20.6
11:29:04 AM,20.8
11:29:04 AM,20.7
11:29:04 AM,19.9
11:29:04 AM,19.9
